Agent,Route#,CID,Dealer Name,City,ST,Zip,ETA,ETD,Fixed Time,Cube,Open,Close,Delivery X-Dock,Special Eq,Lanter ID,Facing PDC,LATITUDE,LONGITUDE,GEORESULT
TOMASEK-FARGO,NDFA.FAR9,DRE,RDO Equipment,ADA,MN,56510-9202,04:37:00,04:49:00,12,97,03:30:00,08:00:00,"WEST FARGO, ND",,L003492,MILAN LW,47.296,-96.5288,Exact
TOMASEK-FARGO,NDFA.FAR9,DRE,True North Equipment,THIEF RIVER FALLS,MN,56701-2505,06:51:00,07:06:00,15,84,03:30:00,08:00:00,"WEST FARGO, ND",,L003501,MILAN LW,48.1222,-96.2108,Exact
TOMASEK-FARGO,NDFA.FAR9,DRE,True North Equipment,WARREN,MN,56762-1408,07:56:00,08:11:00,15,196,03:30:00,08:00:00,"WEST FARGO, ND",,L003502,MILAN LW,48.189,-96.7679,Exact
TOMASEK-FARGO,NDFA.FAR9,DRE,Valley Plains Equipment,CROOKSTON,MN,56716-2114,05:31:00,05:46:00,15,163,03:30:00,08:00:00,"WEST FARGO, ND",,L003494,MILAN LW,47.7644,-96.628,Exact
TOMASEK-FARGO,NDFA.FAR9,FRD,CHRISTIAN BROTHERS FORD,CROOKSTON,MN,56716-2034,05:54:00,06:04:00,10,54,02:00:00,08:00:00,"WEST FARGO, ND",,L901684,MENOMONIE,47.7604,-96.5887,Exact
TOMASEK-FARGO,NDFA.FAR9,FRD,"THIEF RIVER FORD,INC",THIEF RIVER FALLS,MN,56701-1803,07:11:00,07:21:00,10,28,02:00:00,08:00:00,"WEST FARGO, ND",,L002975,MENOMONIE,48.1186,-96.1929,Exact
TOMASEK-FARGO,NDFA.GF.1,CNH,"HOUTCOOPER IMPLEMENT, INC.",ROLLA,ND,58367,10:25:00,10:35:00,10,28,01:00:00,11:00:00,"GRAND FORKS, ND",,L904679,CAMERON,48.8588,-99.6166,Exact
TOMASEK-FARGO,NDFA.GF.1,CNH,"HOUTCOOPER IMPLEMENT, INC.",CANDO,ND,58326,12:51:00,13:01:00,10,56,01:00:00,13:30:00,"GRAND FORKS, ND",,L904606,CAMERON,48.4865,-99.1243,Exact
TOMASEK-FARGO,NDFA.GF.1,CNH,PARK RIVER IMPLEMENT L.L.C.,PARK RIVER,ND,58270-4601,06:30:00,06:40:00,10,28,01:00:00,10:30:00,"GRAND FORKS, ND",,L904683,CAMERON,48.3992,-97.7543,MANUAL
TOMASEK-FARGO,NDFA.GF.1,DRE,LANGDON IMPLEMENT COMPANY,LANGDON,ND,58249-9200,08:19:00,08:34:00,15,149,03:30:00,08:34:00,"GRAND FORKS, ND",,L804247,MILAN LW,48.7671,-98.3638,Exact
TOMASEK-FARGO,NDFA.GF.1,DRE,LEADING EDGE EQUIPMENT,HAMPDEN,ND,58338,07:33:00,07:45:00,12,18,03:30:00,08:04:00,"GRAND FORKS, ND",,L804238,MILAN LW,48.5401,-98.6565,Exact
TOMASEK-FARGO,NDFA.GF.1,FRD,CHRISTIE MTR INC,LANGDON,ND,58249-2917,08:59:00,09:09:00,10,28,02:00:00,12:04:00,"GRAND FORKS, ND",,L000138,MENOMONIE,48.7625,-98.3638,Exact
TOMASEK-FARGO,NDFA.GF.1,GM,D&B MOTORS INC,LANGDON,ND,58249-2934,08:40:00,08:55:00,15,56,02:00:00,10:04:00,"GRAND FORKS, ND",,L001019,HUDSON,48.761,-98.3538,Exact
TOMASEK-FARGO,NDFA.GF.1,GM,DRIVE CHEVROLET BUICK,BOTTINEAU,ND,58318-1916,11:19:00,11:29:00,10,28,02:00:00,14:04:00,"GRAND FORKS, ND",,L001035,HUDSON,48.8207,-100.4568,Exact
TOMASEK-FARGO,NDFA.GF.1,GM,MUNRO MOTOR COMPANY,ROLLA,ND,58367-7123,10:11:00,10:21:00,10,28,02:00:00,11:04:00,"GRAND FORKS, ND",,L001034,HUDSON,48.8616,-99.6098,Exact
TOMASEK-FARGO,NDFA.GF.2,CNH,TITAN MACHINERY INC.,ROSEAU,MN,56751-1906,08:29:00,08:39:00,10,56,01:00:00,09:00:00,"GRAND FORKS, ND",,L904648,CAMERON,48.8479,-95.7783,Exact
TOMASEK-FARGO,NDFA.GF.2,DRE,True North Equipment,KENNEDY,MN,56733,06:35:00,06:50:00,15,133,03:30:00,08:32:00,"GRAND FORKS, ND",,L003498,MILAN LW,48.6097,-96.9037,Exact
TOMASEK-FARGO,NDFA.GF.2,DRE,True North Equipment,BAUDETTE,MN,56623-2857,09:54:00,10:11:00,17,168,03:30:00,12:00:00,"GRAND FORKS, ND",,L002466,MILAN LW,48.7123,-94.5937,Exact
TOMASEK-FARGO,NDFA.GF.2,FRD,C AND M FD SLS INC,HALLOCK,MN,56728-4322,07:10:00,07:20:00,10,28,02:00:00,08:02:00,"GRAND FORKS, ND",,L002973,MENOMONIE,48.7825,-96.9514,Exact
TOMASEK-FARGO,NDFA.GF.2,FRD,ROSEAU COUNTY FORD,ROSEAU,MN,56751-1439,08:44:00,08:54:00,10,112,02:00:00,12:02:00,"GRAND FORKS, ND",,L900951,MENOMONIE,48.8416,-95.7683,Exact
TOMASEK-FARGO,NDFA.MEN.FAR,9GM,GM HUDSON PDC,HUDSON,WI,54016-8173,19:48:00,20:33:00,45,0,19:30:00,08:00:00,"MENOMONIE, WI",,,HUDSON,44.9437,-92.7134,Exact
TOMASEK-FARGO,NDFA.MEN.FAR,HUB,WEST FARGO DOCK,WEST FARGO,ND,58078,00:42:00,01:42:00,60,0,19:30:00,08:00:00,"MENOMONIE, WI",,,,46.8837,-96.9147,Exact
TOMASEK-FARGO,NDFA.PAC.FAR-BIS,HUB,BISMARK DOCK,BISMARCK,ND,58504-3164,14:52:00,15:37:00,45,0,12:00:00,17:00:00,"WEST FARGO, ND",@FBZ-0,,,46.794,-100.73,Exact
TOMASEK-FARGO,NDFA.PAC.FAR-BIS,PAC,ALLSTATE PB OF BISMARCK,Bismarck,ND,58503,16:06:00,16:16:00,10,112,02:00:00,17:30:00,"WEST FARGO, ND",@FBZ,L903985,ROCKFORD,46.8381,-100.7318,Exact
TOMASEK-FARGO,NDFA.PAC.FAR-BIS,PAC,ALLSTATE PB OF FARGO,Fargo,ND,58104,20:29:00,20:48:00,19,448,02:00:00,22:30:00,"WEST FARGO, ND",,L903989,ROCKFORD,46.8243,-96.8407,Exact
TOMASEK-FARGO,NDFA.PAC.FAR-BIS,PAC,WALLWORK KENWORTH,Fargo,ND,58102,19:47:00,20:15:00,28,784,02:00:00,21:30:00,"WEST FARGO, ND",,L904022,ROCKFORD,46.8859,-96.835,Exact
TOMASEK-FARGO,NDFA.PAC.FAR-BIS,PAC,WALLWORK KENWORTH OF BISMARCK,Bismarck,ND,58501,15:45:00,16:01:00,16,336,02:00:00,17:30:00,"WEST FARGO, ND",@FBZ,L904023,ROCKFORD,46.829,-100.7265,Exact
TOMASEK-FARGO,NDFA.SDSI.LH,HUB,SIOUX FALLS DOCK,SIOUX FALLS,SD,57107,21:45:00,22:30:00,45,0,21:45:00,21:45:00,"WEST FARGO, ND",,,,43.5947,-96.7584,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,DRE,LAKELAND LAWN & EQUIP,ARBOR VITAE,WI,54568-9705,07:36:00,07:51:00,15,71,07:00:00,13:00:00,"GREEN BAY, WI",,L001879,MILAN LW,45.9199,-89.6784,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,DRE,McCoy Construction,MERRILL,WI,54452,04:00:00,04:10:00,10,150,02:00:00,08:00:00,"GREEN BAY, WI",,L001916,MILAN LW,45.1785,-89.6515,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,DRE,SUPERIOR DIESEL,RHINELANDER,WI,54501-9177,06:30:00,06:40:00,10,58,06:30:00,09:00:00,"GREEN BAY, WI",,L001930,MILAN LW,45.6223,-89.48,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,FRD,BREAMAN MERRILL FM,MERRILL,WI,54452-1253,04:17:00,04:27:00,10,50,01:30:00,10:00:00,"GREEN BAY, WI",,L000070,MENOMONIE,45.1897,-89.6808,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,FRD,EAGLE RIVER FORD,EAGLE RIVER,WI,54521-8717,08:22:00,08:37:00,15,100,01:30:00,10:00:00,"GREEN BAY, WI",,L000073,MENOMONIE,45.9149,-89.236,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,FRD,NORTHWOODS FORD,MINOCQUA,WI,54548,07:15:00,07:25:00,10,28,01:30:00,10:00:00,"GREEN BAY, WI",,L000079,MENOMONIE,45.888,-89.7113,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,TOY,Rhinelander Toyota,RHINELANDER,WI,54501-8556,05:42:00,06:12:00,30,250,21:30:00,07:00:00,"GREEN BAY, WI",,L000385,CHICAGO,45.6558,-89.386,Exact
TOMASEK-GREEN BAY,WIGR.GB.1,VOL,KRIETE TRUCK CENTER,TOMAHAWK,WI,54487-2132,04:59:00,05:09:00,10,75,02:00:00,08:00:00,"GREEN BAY, WI",,L003217,JOLIET,45.4849,-89.7291,Exact
TOMASEK-GREEN BAY,WIGR.GB.2,DRE,McCoy Construction,ESCANABA,MI,49829-2502,05:14:00,05:19:00,5,100,02:00:00,08:00:00,"GREEN BAY, WI",,L001791,MILAN LW,45.7682,-87.0796,Exact
TOMASEK-GREEN BAY,WIGR.GB.2,TOY,BERGERON TOYOTA,IRON MOUNTAIN,MI,49801-3636,07:04:00,07:19:00,15,150,21:30:00,08:00:00,"GREEN BAY, WI",,L000348,CHICAGO,45.8091,-88.0521,Exact
TOMASEK-GREEN BAY,WIGR.GB.2,TOY,Riverside Town and Country Toyota,ESCANABA,MI,49829-1331,04:52:00,05:07:00,15,200,21:30:00,06:00:00,"GREEN BAY, WI",,L000355,CHICAGO,45.7458,-87.0847,Exact
TOMASEK-GREEN BAY,WIGR.GB.2,TOY,Riverside Toyota,MARQUETTE,MI,49855-9484,06:30:00,06:45:00,15,200,21:30:00,06:00:00,"GREEN BAY, WI",,L000354,CHICAGO,46.5495,-87.469,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,AGCO,BEAVER MACHINE  INC RAC,COLEMAN,WI,54112-9333,04:40:00,04:43:00,3,14,02:30:00,08:00:00,"GREEN BAY, WI",,L002214,BATAVIA,45.0602,-88.0441,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,AGCO,VANDERLOOP EQUIPMENT,LENA,WI,54139-9198,04:01:00,04:06:00,5,12,02:30:00,08:00:00,"GREEN BAY, WI",,L002222,BATAVIA,44.939,-88.0463,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,CNH,BEAVER MACHINE INC,COLEMAN,WI,54112-9333,04:25:00,04:39:00,14,140,02:30:00,08:00:00,"GREEN BAY, WI",,L001470,LEBANON,45.0602,-88.0441,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,CNH,LINSMEIER IMPLEMENT,MENOMINEE,MI,49858-9653,06:20:00,06:25:00,5,28,02:30:00,08:00:00,"GREEN BAY, WI",,L001337,LEBANON,45.2401,-87.613,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,DRE,POWER SPORTS,ABRAMS,WI,54101-9569,03:00:00,03:10:00,10,32,02:00:00,08:00:00,"GREEN BAY, WI",,L001876,MILAN LW,44.7709,-88.0471,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,DRE,REISTERER & SCHNELL,POUND,WI,54161,04:56:00,05:06:00,10,175,02:00:00,08:00:00,"GREEN BAY, WI",,L001927,MILAN LW,45.1027,-88.0188,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,FRD,S & L FORD,OCONTO FALLS,WI,54154-1049,03:35:00,03:42:00,7,50,01:30:00,08:00:00,"GREEN BAY, WI",,L000091,MENOMONIE,44.8774,-88.1458,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,FRD,THE MOTOR CO,MARINETTE,WI,54143-9705,06:47:00,06:57:00,10,125,01:30:00,08:00:00,"GREEN BAY, WI",,L000094,MENOMONIE,45.0726,-87.6776,MANUAL
TOMASEK-GREEN BAY,WIGR.GB.3,FRD,WITT AUTO SALES INC,CRIVITZ,WI,54114-1632,05:25:00,05:35:00,10,150,01:30:00,08:00:00,"GREEN BAY, WI",,L000075,MENOMONIE,45.2263,-87.9955,Exact
TOMASEK-GREEN BAY,WIGR.GB.3,KUB,BEAVER MACHINE INC,COLEMAN,WI,54112-9333,04:39:00,04:40:00,1,56,02:30:00,08:00:00,"GREEN BAY, WI",,L902734,EDGERTON,45.0602,-88.0441,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,AGCO,LUXEMBURG MOTOR COM,LUXEMBURG,WI,54217-1300,03:42:00,03:47:00,5,28,02:30:00,08:00:00,"GREEN BAY, WI",,L002225,BATAVIA,44.5372,-87.7046,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,AIT,APPLIED - 757,GREEN BAY,WI,54311-8033,07:28:00,07:40:00,12,336,06:00:00,08:00:00,"GREEN BAY, WI",,L002688,FLORENCE,44.4804,-87.9276,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,CHR,Patriot Motors of Sturgeon Bay,STURGEON BAY,WI,54235-3060,05:45:00,05:55:00,10,125,01:30:00,10:00:00,"GREEN BAY, WI",,L002494,MINNEAPOLIS,44.8213,-87.3956,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,CNH,"SERVICE MOTOR CO., INC.",NEW FRANKEN,WI,54229-9747,03:18:00,03:22:00,4,56,02:30:00,08:00:00,"GREEN BAY, WI",,L002546,LEBANON,44.5349,-87.8827,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,DRE,MAY'S SPORT CENTER,STURGEON BAY,WI,54235-3419,04:58:00,05:03:00,5,34,02:00:00,17:00:00,"GREEN BAY, WI",,L001936,MILAN LW,44.8289,-87.3863,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,FRD,Patriot Motors of Sturgeon Bay,STURGEON BAY,WI,54235-2911,05:33:00,05:40:00,7,125,01:30:00,10:00:00,"GREEN BAY, WI",,L000209,MENOMONIE,44.8226,-87.3973,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,GM,JIM OLSEN MOTORS,STURGEON BAY,WI,54235-3039,05:09:00,05:29:00,20,168,01:30:00,08:00:00,"GREEN BAY, WI",,L002493,HUDSON,44.8217,-87.3945,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,GM,JORN'S CHEVROLET,KEWAUNEE,WI,54216-1766,04:12:00,04:19:00,7,100,01:30:00,08:00:00,"GREEN BAY, WI",,L002491,HUDSON,44.4554,-87.5252,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,KIA,Dorsch Kia,GREEN BAY,WI,54311-4501,02:49:00,02:59:00,10,175,02:30:00,08:00:00,"GREEN BAY, WI",,L000569,CHICAGO,44.4655,-87.9485,Exact
TOMASEK-GREEN BAY,WIGR.GB.4,KUB,"SERVICE MOTOR CO., INC.",NEW FRANKEN,WI,54229-9747,03:22:00,03:23:00,1,56,02:30:00,08:00:00,"GREEN BAY, WI",,L902788,EDGERTON,44.5349,-87.8827,Exact
TOMASEK-GREEN BAY,WIGR.GB.5,AIT,Applied - 303,ROTHSCHILD,WI,54474-7903,07:04:00,07:18:00,14,224,06:00:00,08:00:00,"GREEN BAY, WI",,L002717,FLORENCE,44.8635,-89.6251,Exact
TOMASEK-GREEN BAY,WIGR.GB.5,CMN,CUMMINS SALES & SERVICE,WESTON,WI,54476-5200,07:31:00,07:56:00,25,228,03:00:00,10:00:00,"GREEN BAY, WI",,L900022,INDIANAPOLIS,44.8859,-89.572,Exact
TOMASEK-GREEN BAY,WIGR.GB.5,DRE,BROOKS TRACTOR,DE PERE,WI,54115-3912,03:24:00,03:34:00,10,175,23:30:00,08:00:00,"GREEN BAY, WI",,L001894,MILAN LW,44.439,-88.0986,Exact
TOMASEK-GREEN BAY,WIGR.GB.5,GNS,GENESIS OF GREEN BAY,GREEN BAY,WI,54304-2117,04:43:00,04:44:00,1,15,22:30:00,08:00:00,"GREEN BAY, WI",,L904089,CHICAGO,44.5199,-88.0668,Exact
TOMASEK-GREEN BAY,WIGR.GB.5,HYU,BERGSTROM HYUNDAI OF GREEN BAY,GREEN BAY,WI,54304-2117,04:28:00,04:43:00,15,300,22:30:00,08:00:00,"GREEN BAY, WI",,L000751,CHICAGO,44.5199,-88.0668,Exact
TOMASEK-GREEN BAY,WIGR.GB.5,TOY,Kolosso Toyota,APPLETON,WI,54914-1707,09:36:00,09:51:00,15,250,07:00:00,10:00:00,"GREEN BAY, WI",,PL000378,CHICAGO,44.2738,-88.4509,MANUAL
TOMASEK-GREEN BAY,WIGR.GB.6,AGCO,"SWIDERSKI EQUIPMENT, INC.",ANTIGO,WI,54409,06:19:00,06:20:00,1,14,02:30:00,08:00:00,"GREEN BAY, WI",,L002203,BATAVIA,45.1967,-89.1451,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,CNH,"SWIDERSKI EQUIPMENT, INC.",ANTIGO,WI,54409,06:14:00,06:19:00,5,100,02:30:00,08:00:00,"GREEN BAY, WI",,L001446,LEBANON,45.1967,-89.1451,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,DRE,REISTERER & SCHNELL,ANTIGO,WI,54409-2431,06:56:00,07:11:00,15,150,02:00:00,08:00:00,"GREEN BAY, WI",,L001877,MILAN LW,45.1623,-89.1536,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,DRE,REISTERER & SCHNELL,MARION,WI,54950,05:14:00,05:21:00,7,150,23:30:00,08:00:00,"GREEN BAY, WI",,L001907,MILAN LW,44.6852,-88.8946,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,DRE,REISTERER & SCHNELL,PULASKI,WI,54162-7905,02:59:00,03:18:00,19,137,02:00:00,08:00:00,"GREEN BAY, WI",,L001929,MILAN LW,44.6871,-88.2428,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,DRE,REISTERER & SCHNELL,SHAWANO,WI,54166-5326,04:06:00,04:16:00,10,175,02:00:00,08:00:00,"GREEN BAY, WI",,L001932,MILAN LW,44.7779,-88.5442,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,FRD,CLINTONVILLE MTRS,CLINTONVILLE,WI,54929-2104,04:45:00,04:55:00,10,28,01:30:00,10:00:00,"GREEN BAY, WI",,L000069,MENOMONIE,44.5983,-88.7664,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,FRD,LANGLADE FM INC,ANTIGO,WI,54409,06:42:00,06:52:00,10,75,01:30:00,08:00:00,"GREEN BAY, WI",,L000006,MENOMONIE,45.1671,-89.1476,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,FRD,WITT FAMILY FORD,PULASKI,WI,54162,03:29:00,03:39:00,10,150,01:30:00,08:00:00,"GREEN BAY, WI",,L002367,MENOMONIE,44.6736,-88.3044,Exact
TOMASEK-GREEN BAY,WIGR.GB.6,KUB,REW MOTORS INC,ANTIGO,WI,54409,06:27:00,06:37:00,10,56,17:00:00,08:00:00,"GREEN BAY, WI",,L903003,EDGERTON,45.1722,-89.1466,Exact
TOMASEK-GREEN BAY,WIGR.GB.7,AGCO,GRUETTS AGCO,POTTER,WI,54160,03:35:00,03:36:00,1,100,02:30:00,08:00:00,"GREEN BAY, WI",,L002231,BATAVIA,44.12,-88.1072,Exact
TOMASEK-GREEN BAY,WIGR.GB.7,AGCO,VANDERLOOP EQUIP.,BRILLION,WI,54110-9745,03:04:00,03:14:00,10,28,02:30:00,08:00:00,"GREEN BAY, WI",,L002208,BATAVIA,44.2342,-88.1832,Exact
TOMASEK-GREEN BAY,WIGR.GB.7,CNH,D & D EQUIPMENT CO. INC.,CHILTON,WI,53014,04:06:00,04:16:00,10,120,02:30:00,08:00:00,"GREEN BAY, WI",,L001466,LEBANON,44.0182,-88.1811,Exact
TOMASEK-GREEN BAY,WIGR.GB.7,CNH,GRUETTS NEW HOLLAND,POTTER,WI,54160,03:36:00,03:46:00,10,56,02:30:00,08:00:00,"GREEN BAY, WI",,L001503,LEBANON,44.12,-88.1072,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,AGCO,LINDSTROM EQ,MENOMONIE,WI,54751-5573,06:37:00,06:40:00,3,14,03:00:00,08:00:00,"MENOMONIE, WI",,L002622,BATAVIA,44.8893,-91.8547,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,CNH,JOHNSON TRACTOR INC.,MENOMONIE,WI,54751-5762,06:20:00,06:27:00,7,95,03:00:00,08:00:00,"MENOMONIE, WI",,L901458,LEBANON,44.8841,-91.8538,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,CNH,VOLD VALUE IMPLEMENT,OSSEO,WI,54758-7608,03:51:00,04:00:00,9,28,03:00:00,08:00:00,"MENOMONIE, WI",,L901459,LEBANON,44.5842,-91.1876,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,DRE,MAUSTON EQUIPMENT,MAUSTON,WI,53948-1730,02:14:00,02:24:00,10,78,23:30:00,08:00:00,"MENOMONIE, WI",,L001910,MILAN LW,43.7941,-90.0704,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,HUB,MADISON WI DOCK,Deforest,WI,53532,00:36:00,01:09:00,33,0,22:30:00,08:00:00,"MENOMONIE, WI",,HUB53713,,43.2576,-89.3296,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,HYU,Ken Vance Hyundai,EAU CLAIRE,WI,54701-8852,04:30:00,04:45:00,15,56,04:30:00,08:00:00,"MENOMONIE, WI",,L000755,CHICAGO,44.756,-91.4089,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,KIA,Prestige Kia,EAU CLAIRE,WI,54701-7681,04:55:00,05:10:00,15,56,04:30:00,08:00:00,"MENOMONIE, WI",,L000578,CHICAGO,44.7806,-91.4603,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,KUB,JOHNSON TRACTOR,OSSEO,WI,54758-7608,04:00:00,04:01:00,1,56,03:00:00,08:00:00,"MENOMONIE, WI",,L902797,EDGERTON,44.5842,-91.1876,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,KUB,JOHNSON TRACTOR INC.,MENOMONIE,WI,54751-5762,06:27:00,06:32:00,5,28,03:00:00,08:00:00,"MENOMONIE, WI",,L902798,EDGERTON,44.8841,-91.8538,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH,TOY,MARQUART TOYOTA,CHIPPEWA FALLS,WI,54729-5087,05:27:00,05:47:00,20,112,04:30:00,07:00:00,"MENOMONIE, WI",,L000377,CHICAGO,44.87,-91.4248,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH.2,CNH,"MILLER-BRADFORD & RISBERG, INC.",EAU CLAIRE,WI,54703-9560,04:54:00,05:01:00,7,30,03:00:00,08:00:00,"MENOMONIE, WI",,L901453,LEBANON,44.8392,-91.5466,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH.2,HUB,MADISON WI DOCK,Deforest,WI,53532,22:45:00,00:00:00,75,0,22:45:00,08:00:00,"MENOMONIE, WI",,HUB53713,,43.2576,-89.3296,Exact
TOMASEK-MENOMONIE,WIME.MEN.MON.LH.2,VOL,NUSS TRUCK GROUP,EAU CLAIRE,WI,54703-9620,04:30:00,04:46:00,16,342,04:30:00,08:00:00,"MENOMONIE, WI",,L003216,JOLIET,44.8422,-91.5913,MANUAL
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.1,TOY,CARLSON TOYOTA,COON RAPIDS,MN,55448-1268,03:07:00,03:32:00,25,145,20:00:00,07:00:00,"MENOMONIE, WI",,L000368,CHICAGO,45.2048,-93.3636,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.1,TOY,LEXUS OF MAPLEWOOD,MAPLEWOOD,MN,55109-1081,01:09:00,01:34:00,25,252,20:00:00,07:00:00,"MENOMONIE, WI",,L000405,CHICAGO,45.0327,-93.0449,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.1,TOY,MANLEY-MILLS TOYOTA,WILLMAR,MN,56201-2706,06:01:00,06:36:00,35,535,20:00:00,07:00:00,"MENOMONIE, WI",,L000366,CHICAGO,45.1145,-95.0804,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.1,TOY,MAPLEWOOD TOYOTA,MAPLEWOOD,MN,55109-1082,01:40:00,02:35:00,55,787,20:00:00,07:00:00,"MENOMONIE, WI",,L000363,CHICAGO,45.0274,-93.0471,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.1,TOY,ST. CLOUD TOYOTA,WAITE PARK,MN,56387-2316,04:31:00,04:56:00,25,179,20:00:00,07:00:00,"MENOMONIE, WI",,L000359,CHICAGO,45.5494,-94.2238,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.2,TOY,INVER GROVE TOYOTA,INVER GROVE HEIGHTS,MN,55077-1111,01:55:00,02:20:00,25,424,20:00:00,07:00:00,"MENOMONIE, WI",,L000372,CHICAGO,44.8808,-93.0851,MANUAL
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.2,TOY,LEXUS OF WAYZATA,WAYZATA,MN,55391-2062,03:23:00,03:48:00,25,442,20:00:00,07:00:00,"MENOMONIE, WI",,L000404,CHICAGO,44.9725,-93.4827,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.2,TOY,LUTHER BROOKDALE TOYOTA-SCION,BROOKLYN CENTER,MN,55429-1714,04:54:00,05:19:00,25,579,20:00:00,07:00:00,"MENOMONIE, WI",,L000364,CHICAGO,45.0776,-93.3342,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.2,TOY,RUDY LUTHER TOYOTA,GOLDEN VALLEY,MN,55426-1303,04:02:00,04:32:00,30,673,20:00:00,07:00:00,"MENOMONIE, WI",,L000361,CHICAGO,44.9722,-93.3923,Exact
TOMASEK-MENOMONIE,WIME.MEN.TOY DED.2,TOY,WALSER TOYOTA,BLOOMINGTON,MN,55437-1122,02:43:00,02:58:00,15,127,20:00:00,07:00:00,"MENOMONIE, WI",,L000370,CHICAGO,44.8576,-93.3338,Exact
TOMASEK-MENOMONIE,WIME.PAC.MEN-FAR,HUB,WEST FARGO DOCK,WEST FARGO,ND,58078,09:31:00,10:31:00,60,0,08:00:00,16:00:00,"MENOMONIE, WI",@FME,,,46.887,-96.9146,MANUAL
TOMASEK-MENOMONIE,WIME.PAC.MEN-PDC,9PAC,PAC ROCKFORD PDC,Rockford,IL,61102,23:00:00,23:30:00,30,0,23:00:00,23:00:00,"MENOMONIE, WI",@LH1,,ROCKFORD,42.2232,-89.1211,Exact
TOMASEK-ROCK ISLAND-DSO FM,ILRO.DES3,9DRE,DEERE MILAN,MILAN,IL,61264-2608,20:09:00,20:54:00,45,0,12:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO FM,ILRO.DES3,HUB,DES MOINES DOCK,DES MOINES,IA,50316-2516,23:32:00,00:02:00,30,0,22:30:00,06:00:00,"ROCK ISLAND, IL",,HUB50313,,41.6078,-93.5959,Exact
TOMASEK-ROCK ISLAND-DSO FM,ILRO.DRE DAY ST.1,DRE,AHW LLC,SOMONAUK,IL,60552-9774,12:02:00,12:57:00,55,0,06:00:00,15:00:00,"ROCK ISLAND, IL",,,MILAN MW,41.6313,-88.6946,Exact
TOMASEK-ROCK ISLAND-DSO FM,ILRO.DRE DAY ST.1,DRE,MARTIN TRACTOR,ROANOKE,IL,61561-7672,14:11:00,15:01:00,50,0,06:00:00,15:00:00,"ROCK ISLAND, IL",,,MILAN MW,40.8115,-89.1408,Exact
